playlist_id,media_item_id,ingest_timestamp,position
2,963,2022-05-21 13:37:42.773823,179
4,307,2022-05-21 13:37:35.621591,239
5,197,2022-05-21 13:35:36.979031,78
5,349,2022-05-21 13:35:37.255953,93
5,421,2022-05-21 13:35:36.872708,72
6,27,2022-05-21 12:19:20.571818,113
6,363,2022-05-21 12:19:19.215415,50
6,478,2022-05-21 12:19:20.326571,100
8,85,2022-05-21 13:42:29.606121,67
8,341,2022-05-21 13:42:30.073896,101
8,547,2022-05-21 13:42:29.215515,43
8,602,2022-05-21 13:42:29.458421,57
8,693,2022-05-21 13:42:29.093943,34
8,719,2022-05-21 13:42:29.940481,91
9,125,2022-05-21 12:19:13.984504,21
9,381,2022-05-21 12:19:14.201933,33
9,533,2022-05-21 12:19:13.760198,9
10,98,2022-05-21 13:08:30.899694,88
10,608,2022-05-21 13:08:30.306815,57
10,622,2022-05-21 13:08:31.083011,99
10,739,2022-05-21 13:08:30.631691,74
10,771,2022-05-21 13:08:31.001547,94
10,821,2022-05-21 13:08:32.445022,177
10,884,2022-05-21 13:08:31.180874,105
10,894,2022-05-21 13:08:32.59807,186
1,477,2022-05-21 12:29:54.750732,18
7,250,2022-05-21 13:07:39.31815,32
7,627,2022-05-21 13:07:38.869294,7
7,1006,2022-05-21 13:07:38.927953,11
7,1010,2022-05-21 13:07:38.78716,2
1,311,2022-05-21 12:29:54.947327,29
2,648,2022-05-21 13:37:42.48358,161
5,803,2022-05-21 13:35:37.099801,84
8,772,2022-05-21 13:42:29.541271,62
9,174,2022-05-21 12:19:14.141647,30
9,378,2022-05-21 12:19:14.064578,26
1,809,2022-05-21 12:29:55.060511,36
1,472,2022-05-21 12:29:55.149235,42
2,298,2022-05-21 13:37:41.840378,125
2,432,2022-05-21 13:37:42.413432,157
2,827,2022-05-21 13:37:42.992789,192
4,69,2022-05-21 13:37:35.047179,204
4,215,2022-05-21 13:37:35.575097,236
4,416,2022-05-21 13:37:35.418647,226
4,708,2022-05-21 13:37:33.076028,82
4,872,2022-05-21 13:37:35.266696,216
5,5,2022-05-21 13:35:36.591514,55
5,9,2022-05-21 13:35:34.827633,5
5,14,2022-05-21 13:35:36.822118,69
5,288,2022-05-21 13:35:36.124044,33
5,550,2022-05-21 13:35:35.787495,20
5,800,2022-05-21 13:35:36.478123,49
6,18,2022-05-21 12:19:20.282419,98
6,29,2022-05-21 12:19:20.345025,101
6,131,2022-05-21 12:19:20.022847,85
6,426,2022-05-21 12:19:19.865967,78
6,582,2022-05-21 12:19:20.611461,115
6,599,2022-05-21 12:19:19.955467,82
6,732,2022-05-21 12:19:19.750849,72
6,843,2022-05-21 12:19:21.122546,139
6,964,2022-05-21 12:19:20.87971,126
6,986,2022-05-21 12:19:20.150247,91
8,43,2022-05-21 13:42:29.115862,36
8,232,2022-05-21 13:42:30.110913,104
8,548,2022-05-21 13:42:30.68543,146
8,564,2022-05-21 13:42:29.739858,75
8,718,2022-05-21 13:42:30.565955,137
8,754,2022-05-21 13:42:30.657094,144
8,889,2022-05-21 13:42:30.482118,131
9,901,2022-05-21 12:19:13.775761,10
10,91,2022-05-21 13:08:30.404745,62
10,244,2022-05-21 13:08:30.788172,82
10,310,2022-05-21 13:08:32.288434,169
10,317,2022-05-21 13:08:32.613547,187
10,467,2022-05-21 13:08:31.851938,144
10,581,2022-05-21 13:08:30.665285,76
10,601,2022-05-21 13:08:29.907607,39
10,833,2022-05-21 13:08:30.831697,84
10,864,2022-05-21 13:08:31.372419,117
1,29,2022-05-21 12:29:55.229943,48
2,63,2022-05-21 13:37:42.60492,168
2,282,2022-05-21 13:37:42.563596,166
2,365,2022-05-21 13:37:42.269564,148
2,452,2022-05-21 13:37:42.108233,140
2,600,2022-05-21 13:37:42.910888,187
2,742,2022-05-21 13:37:41.615864,112
2,748,2022-05-21 13:37:41.908527,129
2,861,2022-05-21 13:37:42.381022,155
2,1001,2022-05-21 13:37:43.066417,196
4,8,2022-05-21 13:37:35.591562,237
4,13,2022-05-21 13:37:35.196597,212
4,240,2022-05-21 13:37:35.403781,225
4,584,2022-05-21 13:37:32.485018,50
5,167,2022-05-21 13:35:37.695413,113
5,471,2022-05-21 13:35:34.965502,7
5,475,2022-05-21 13:35:37.59751,108
5,527,2022-05-21 13:35:36.406842,45
6,275,2022-05-21 12:19:19.592926,65
6,789,2022-05-21 12:19:21.10363,138
8,100,2022-05-21 13:42:30.412079,126
8,245,2022-05-21 13:42:29.167455,40
8,276,2022-05-21 13:42:30.306742,118
8,399,2022-05-21 13:42:30.152101,107
8,400,2022-05-21 13:42:30.457794,129
8,714,2022-05-21 13:42:29.027142,30
8,769,2022-05-21 13:42:30.17994,109
8,890,2022-05-21 13:42:30.697361,147
8,938,2022-05-21 13:42:29.829482,82
9,4,2022-05-21 12:19:13.847728,13
9,56,2022-05-21 12:19:14.050053,25
9,315,2022-05-21 12:19:13.93212,18
9,669,2022-05-21 12:19:14.105644,28
9,729,2022-05-21 12:19:14.002158,22
10,2,2022-05-21 13:08:31.646493,133
10,129,2022-05-21 13:08:31.277882,111
10,228,2022-05-21 13:08:30.850513,85
10,308,2022-05-21 13:08:31.295145,112
10,407,2022-05-21 13:08:31.474228,123
10,545,2022-05-21 13:08:31.508727,125
10,575,2022-05-21 13:08:31.86791,145
1,560,2022-05-21 12:29:55.945662,79
4,570,2022-05-21 13:37:34.110494,148
7,354,2022-05-21 13:07:39.099366,19
2,267,2022-05-21 13:37:41.284997,93
7,387,2022-05-21 13:07:38.948614,12
7,687,2022-05-21 13:07:39.33109,33
7,977,2022-05-21 13:07:38.978522,13
10,577,2022-05-21 13:08:30.935005,90
1,278,2022-05-21 12:29:55.400413,58
1,555,2022-05-21 12:29:55.693002,70
1,863,2022-05-21 12:29:55.287091,51
2,141,2022-05-21 13:37:42.977298,191
2,892,2022-05-21 13:37:42.730019,176
2,929,2022-05-21 13:37:43.102321,198
4,816,2022-05-21 13:37:35.342408,221
5,140,2022-05-21 13:35:37.638543,110
5,169,2022-05-21 13:35:37.373267,99
5,580,2022-05-21 13:35:36.315605,41
5,673,2022-05-21 13:35:35.961727,28
6,23,2022-05-21 12:19:19.529055,63
6,33,2022-05-21 12:19:20.226021,95
6,111,2022-05-21 12:19:20.532426,111
6,196,2022-05-21 12:19:21.009027,133
6,430,2022-05-21 12:19:21.182343,142
6,534,2022-05-21 12:19:20.004972,84
6,656,2022-05-21 12:19:19.816108,75
6,669,2022-05-21 12:19:20.305549,99
6,911,2022-05-21 12:19:19.849333,77
8,49,2022-05-21 13:42:29.496067,59
8,285,2022-05-21 13:42:29.568865,64
8,396,2022-05-21 13:42:30.251147,114
8,441,2022-05-21 13:42:30.239564,113
8,834,2022-05-21 13:42:29.280401,46
8,871,2022-05-21 13:42:28.768624,15
10,226,2022-05-21 13:08:31.921086,148
10,302,2022-05-21 13:08:30.214369,53
10,942,2022-05-21 13:08:32.424076,176
10,1028,2022-05-21 13:08:32.224711,165
1,945,2022-05-21 12:29:55.664096,69
2,549,2022-05-21 13:37:41.997797,134
5,690,2022-05-21 13:35:37.016985,80
8,131,2022-05-21 13:42:30.019307,97
8,156,2022-05-21 13:42:29.896065,87
8,554,2022-05-21 13:42:28.99641,28
10,542,2022-05-21 13:08:30.148459,49
10,820,2022-05-21 13:08:32.367922,173
5,734,2022-05-21 13:35:37.8023,118
6,56,2022-05-21 12:19:19.931214,81
1,681,2022-05-21 12:29:55.418152,59
5,747,2022-05-21 13:35:37.534035,106
8,51,2022-05-21 13:42:29.869989,85
10,220,2022-05-21 13:08:29.711374,34
10,689,2022-05-21 13:08:30.195837,52
10,878,2022-05-21 13:08:30.710449,78
7,671,2022-05-21 13:07:39.306437,31
7,922,2022-05-21 13:07:39.345274,34
10,390,2022-05-21 13:08:32.769,196
1,580,2022-05-21 12:29:55.011366,33
1,675,2022-05-21 12:29:55.38632,57
2,90,2022-05-21 13:37:42.715726,175
2,241,2022-05-21 13:37:42.927149,188
2,427,2022-05-21 13:37:41.628714,113
2,551,2022-05-21 13:37:42.827723,182
2,731,2022-05-21 13:37:41.874402,127
2,801,2022-05-21 13:37:42.365606,154
2,877,2022-05-21 13:37:42.448177,159
5,123,2022-05-21 13:35:37.827648,119
5,278,2022-05-21 13:35:36.71813,64
5,449,2022-05-21 13:35:37.761317,116
5,555,2022-05-21 13:35:36.915228,75
5,863,2022-05-21 13:35:36.625175,57
5,874,2022-05-21 13:35:37.154026,87
5,971,2022-05-21 13:35:37.355352,98
5,1015,2022-05-21 13:35:37.035662,81
6,20,2022-05-21 12:19:20.628256,116
6,36,2022-05-21 12:19:20.20316,94
6,274,2022-05-21 12:19:20.363101,102
6,328,2022-05-21 12:19:20.492583,109
6,415,2022-05-21 12:19:19.337712,55
6,541,2022-05-21 12:19:20.136188,90
6,791,2022-05-21 12:19:19.723932,71
6,793,2022-05-21 12:19:21.140139,140
8,246,2022-05-21 13:42:30.349731,121
8,391,2022-05-21 13:42:29.443842,56
8,474,2022-05-21 13:42:30.374981,123
8,961,2022-05-21 13:42:30.494575,132
9,482,2022-05-21 12:19:13.894486,16
10,7,2022-05-21 13:08:31.81326,142
10,187,2022-05-21 13:08:30.745347,80
10,243,2022-05-21 13:08:32.68662,191
10,256,2022-05-21 13:08:32.403465,175
10,297,2022-05-21 13:08:30.362506,60
10,394,2022-05-21 13:08:32.667908,190
10,502,2022-05-21 13:08:31.9379,149
10,590,2022-05-21 13:08:30.428143,63
10,683,2022-05-21 13:08:31.24802,109
10,825,2022-05-21 13:08:30.486022,66
10,930,2022-05-21 13:08:31.524386,126
1,673,2022-05-21 12:29:54.81092,21
2,841,2022-05-21 13:37:41.689703,117
4,321,2022-05-21 13:37:35.062538,205
6,146,2022-05-21 12:19:20.394833,104
8,74,2022-05-21 13:42:30.00732,96
10,566,2022-05-21 13:08:31.835576,143
10,591,2022-05-21 13:08:31.064023,98
1,983,2022-05-21 12:29:55.088666,38
2,172,2022-05-21 13:37:42.527957,164
2,374,2022-05-21 13:37:42.514407,163
2,767,2022-05-21 13:37:42.874889,185
2,928,2022-05-21 13:37:41.558846,108
4,446,2022-05-21 13:37:35.650024,241
4,469,2022-05-21 13:37:35.149996,210
4,540,2022-05-21 13:37:35.252383,215
4,777,2022-05-21 13:37:35.375426,223
4,835,2022-05-21 13:37:35.357765,222
4,957,2022-05-21 13:37:35.170706,211
4,978,2022-05-21 13:37:35.476908,230
5,696,2022-05-21 13:35:35.215763,10
5,893,2022-05-21 13:35:36.464827,48
5,981,2022-05-21 13:35:36.846509,70
6,490,2022-05-21 12:19:20.070239,87
6,647,2022-05-21 12:19:20.411166,105
6,808,2022-05-21 12:19:20.964913,131
8,152,2022-05-21 13:42:30.399168,125
8,651,2022-05-21 13:42:29.858399,84
8,705,2022-05-21 13:42:30.362561,122
8,757,2022-05-21 13:42:29.261021,45
9,363,2022-05-21 12:19:14.033405,24
9,686,2022-05-21 12:19:14.021057,23
10,44,2022-05-21 13:08:29.4397,31
10,154,2022-05-21 13:08:31.45711,122
10,162,2022-05-21 13:08:32.649326,189
10,177,2022-05-21 13:08:32.275414,168
10,198,2022-05-21 13:08:31.360765,116
10,422,2022-05-21 13:08:30.920705,89
10,506,2022-05-21 13:08:30.327423,58
10,594,2022-05-21 13:08:30.254423,55
10,701,2022-05-21 13:08:30.513888,68
10,702,2022-05-21 13:08:31.198329,106
10,788,2022-05-21 13:08:32.557551,184
10,854,2022-05-21 13:08:30.599291,72
1,39,2022-05-21 12:29:55.247699,49
1,589,2022-05-21 12:29:55.106439,39
1,847,2022-05-21 12:29:54.931545,28
2,230,2022-05-21 13:37:40.811891,65
2,528,2022-05-21 13:37:43.041269,195
2,637,2022-05-21 13:37:42.333954,152
2,862,2022-05-21 13:37:42.05519,137
4,57,2022-05-21 13:37:35.528209,233
4,776,2022-05-21 13:37:35.724087,246
5,552,2022-05-21 13:35:37.075714,83
5,822,2022-05-21 13:35:36.526452,51
6,11,2022-05-21 12:19:20.169264,92
6,313,2022-05-21 12:19:21.025283,134
6,459,2022-05-21 12:19:20.668989,118
6,476,2022-05-21 12:19:20.550936,112
6,700,2022-05-21 12:19:19.503391,62
6,981,2022-05-21 12:19:21.204458,143
8,78,2022-05-21 13:42:28.91337,23
8,300,2022-05-21 13:42:30.046333,99
8,431,2022-05-21 13:42:29.704423,73
8,532,2022-05-21 13:42:29.97755,94
8,858,2022-05-21 13:42:30.195934,110
8,917,2022-05-21 13:42:29.312795,48
9,511,2022-05-21 12:19:14.160699,31
10,208,2022-05-21 13:08:32.3291,171
10,405,2022-05-21 13:08:29.480198,32
10,453,2022-05-21 13:08:30.452274,64
10,565,2022-05-21 13:08:31.395077,118
10,574,2022-05-21 13:08:30.533789,69
10,576,2022-05-21 13:08:31.612616,131
10,972,2022-05-21 13:08:31.213822,107
10,1025,2022-05-21 13:08:30.988187,93
2,114,2022-05-21 13:37:41.54451,107
4,523,2022-05-21 13:37:33.294532,97
7,385,2022-05-21 13:07:39.228093,26
7,903,2022-05-21 13:07:38.744836,0
7,989,2022-05-21 13:07:38.803054,3
8,461,2022-05-21 13:42:29.010216,29
8,477,2022-05-21 13:42:28.715944,12
10,104,2022-05-21 13:08:32.041915,156
10,419,2022-05-21 13:08:32.196302,163
7,122,2022-05-21 13:07:39.082468,18
7,238,2022-05-21 13:07:39.214622,25
7,350,2022-05-21 13:07:39.184521,23
8,106,2022-05-21 13:42:29.377523,52
10,613,2022-05-21 13:08:32.804441,198
2,868,2022-05-21 13:37:41.585724,110
4,258,2022-05-21 13:37:35.083631,206
5,11,2022-05-21 13:35:36.263216,39
10,812,2022-05-21 13:08:30.344309,59
2,1038,2022-05-21 13:37:41.721143,119
10,242,2022-05-21 13:08:31.596143,130
10,426,2022-05-21 13:08:30.178745,51
1,5,2022-05-21 12:29:55.265762,50
1,288,2022-05-21 12:29:54.882208,25
1,800,2022-05-21 12:29:55.187468,45
2,224,2022-05-21 13:37:41.739887,120
2,229,2022-05-21 13:37:43.082809,197
2,255,2022-05-21 13:37:42.668101,172
2,953,2022-05-21 13:37:42.180082,144
4,196,2022-05-21 13:37:32.469823,49
4,951,2022-05-21 13:37:35.710065,245
4,968,2022-05-21 13:37:35.491696,231
4,982,2022-05-21 13:37:35.450596,228
5,275,2022-05-21 13:35:35.804957,21
5,355,2022-05-21 13:35:37.718878,114
5,472,2022-05-21 13:35:36.425779,46
5,485,2022-05-21 13:35:37.466163,103
5,620,2022-05-21 13:35:36.887546,73
5,733,2022-05-21 13:35:37.138159,86
5,836,2022-05-21 13:35:35.405444,12
6,167,2022-05-21 12:19:20.947383,130
6,357,2022-05-21 12:19:20.718816,120
6,527,2022-05-21 12:19:20.851337,125
6,937,2022-05-21 12:19:20.112412,89
8,12,2022-05-21 13:42:30.427305,127
8,36,2022-05-21 13:42:30.645892,143
8,697,2022-05-21 13:42:29.332412,49
10,235,2022-05-21 13:08:30.555953,70
10,496,2022-05-21 13:08:32.524257,182
10,557,2022-05-21 13:08:32.012952,154
10,710,2022-05-21 13:08:32.50443,181
10,723,2022-05-21 13:08:32.242347,166
10,728,2022-05-21 13:08:31.41156,119
10,865,2022-05-21 13:08:31.969697,151
10,880,2022-05-21 13:08:31.985166,152
1,527,2022-05-21 12:29:55.119989,40
2,124,2022-05-21 13:37:41.166216,86
2,170,2022-05-21 13:37:42.146323,142
2,195,2022-05-21 13:37:42.759628,178
2,217,2022-05-21 13:37:43.026499,194
2,289,2022-05-21 13:37:41.892423,128
2,296,2022-05-21 13:37:41.923878,130
2,682,2022-05-21 13:37:41.654753,115
2,716,2022-05-21 13:37:42.041823,136
2,758,2022-05-21 13:37:42.653636,171
4,21,2022-05-21 13:37:35.110763,208
4,305,2022-05-21 13:37:35.755362,248
4,744,2022-05-21 13:37:35.328127,220
4,750,2022-05-21 13:37:33.019595,78
4,950,2022-05-21 13:37:35.025169,203
4,1022,2022-05-21 13:37:35.280073,217
5,428,2022-05-21 13:35:35.514306,14
5,843,2022-05-21 13:35:37.191077,89
5,964,2022-05-21 13:35:37.780693,117
6,5,2022-05-21 12:19:21.275147,147
6,79,2022-05-21 12:19:20.692568,119
6,288,2022-05-21 12:19:20.434498,106
6,550,2022-05-21 12:19:19.652334,68
6,741,2022-05-21 12:19:19.360534,56
6,800,2022-05-21 12:19:20.266937,97
6,967,2022-05-21 12:19:21.159417,141
8,412,2022-05-21 13:42:30.538033,135
8,530,2022-05-21 13:42:30.551461,136
8,631,2022-05-21 13:42:30.292446,117
8,1008,2022-05-21 13:42:30.669269,145
10,309,2022-05-21 13:08:32.472585,179
10,533,2022-05-21 13:08:31.324464,114
10,798,2022-05-21 13:08:32.169928,162
10,817,2022-05-21 13:08:29.372563,30
10,828,2022-05-21 13:08:31.44402,121
7,410,2022-05-21 13:07:38.895961,9
7,75,2022-05-21 13:07:39.264138,28
7,160,2022-05-21 13:07:38.849875,6
7,612,2022-05-21 13:07:39.147518,21
7,973,2022-05-21 13:07:38.819705,4
7,1031,2022-05-21 13:07:39.119557,20
1,987,2022-05-21 12:29:55.982405,81
2,205,2022-05-21 13:37:42.46983,160
2,715,2022-05-21 13:37:42.075924,138
4,284,2022-05-21 13:37:33.038228,79
4,879,2022-05-21 13:37:35.545047,234
10,619,2022-05-21 13:08:31.150208,103
10,760,2022-05-21 13:08:31.116842,101
8,209,2022-05-21 13:42:29.408471,54
2,325,2022-05-21 13:37:42.894124,186
1,106,2022-05-21 12:29:55.883756,76
7,113,2022-05-21 13:07:38.88244,8
8,395,2022-05-21 13:42:30.08674,102
10,483,2022-05-21 13:08:31.796699,141
5,461,2022-05-21 13:35:35.730485,18
5,477,2022-05-21 13:35:34.878145,6
6,106,2022-05-21 12:19:19.910694,80
7,384,2022-05-21 13:07:38.834301,5
7,672,2022-05-21 13:07:39.007412,15
7,1029,2022-05-21 13:07:39.27924,29
10,265,2022-05-21 13:08:32.755097,195
1,124,2022-05-21 12:29:56.057131,84
5,395,2022-05-21 13:35:37.509094,105
5,593,2022-05-21 13:35:37.269707,94
7,165,2022-05-21 13:07:38.915741,10
7,323,2022-05-21 13:07:38.992188,14
7,780,2022-05-21 13:07:39.034761,16
9,461,2022-05-21 12:19:13.949668,19
9,477,2022-05-21 12:19:13.657025,4
10,679,2022-05-21 13:08:32.82944,199
1,221,2022-05-21 12:29:55.437878,60
1,532,2022-05-21 12:29:55.754144,72
2,605,2022-05-21 13:37:42.251657,147
2,750,2022-05-21 13:37:41.641198,114
2,896,2022-05-21 13:37:41.939277,131
4,190,2022-05-21 13:37:35.739369,247
4,330,2022-05-21 13:37:35.300938,218
4,494,2022-05-21 13:37:35.633829,240
5,427,2022-05-21 13:35:36.784753,67
5,686,2022-05-21 13:35:36.638127,58
5,695,2022-05-21 13:35:37.307472,96
5,699,2022-05-21 13:35:37.204743,90
6,188,2022-05-21 12:19:19.891032,79
6,421,2022-05-21 12:19:20.585823,114
6,495,2022-05-21 12:19:19.380421,57
6,763,2022-05-21 12:19:20.512388,110
8,270,2022-05-21 13:42:30.135773,106
8,320,2022-05-21 13:42:29.081826,33
8,450,2022-05-21 13:42:29.392707,53
8,455,2022-05-21 13:42:29.647346,70
8,546,2022-05-21 13:42:28.948344,25
8,704,2022-05-21 13:42:29.881473,86
8,711,2022-05-21 13:42:30.22465,112
8,846,2022-05-21 13:42:30.032585,98
8,849,2022-05-21 13:42:29.929475,90
10,252,2022-05-21 13:08:30.868386,86
10,414,2022-05-21 13:08:29.261832,28
10,851,2022-05-21 13:08:31.133423,102
10,1002,2022-05-21 13:08:30.648425,75
1,881,2022-05-21 12:29:55.478892,62
2,133,2022-05-21 13:37:41.708148,118
4,124,2022-05-21 13:37:32.454791,48
5,27,2022-05-21 13:35:36.154082,34
5,940,2022-05-21 13:35:37.568439,107
6,511,2022-05-21 12:19:19.294556,53
8,344,2022-05-21 13:42:30.386328,124
8,765,2022-05-21 13:42:28.807105,17
8,1012,2022-05-21 13:42:29.754056,76
9,11,2022-05-21 12:19:14.258657,36
10,25,2022-05-21 13:08:32.577001,185
10,623,2022-05-21 13:08:30.616644,73
10,219,2022-05-21 13:08:31.164126,104
2,503,2022-05-21 13:37:41.976706,133
5,58,2022-05-21 13:35:37.744105,115
5,311,2022-05-21 13:35:36.24681,38
6,1020,2022-05-21 12:19:19.167254,48
8,110,2022-05-21 13:42:28.733827,13
10,193,2022-05-21 13:08:32.147251,161
10,234,2022-05-21 13:08:31.580143,129
10,345,2022-05-21 13:08:31.232925,108
2,465,2022-05-21 13:37:43.118459,199
1,349,2022-05-21 12:29:56.206757,90
2,535,2022-05-21 13:37:42.959816,190
2,985,2022-05-21 13:37:43.009445,193
5,6,2022-05-21 13:35:34.797267,4
5,89,2022-05-21 13:35:37.651789,111
5,293,2022-05-21 13:35:36.664779,60
5,724,2022-05-21 13:35:35.59484,16
5,807,2022-05-21 13:35:35.922465,26
5,809,2022-05-21 13:35:36.348858,42
6,221,2022-05-21 12:19:21.050887,135
6,353,2022-05-21 12:19:20.044287,86
6,532,2022-05-21 12:19:21.238162,145
6,562,2022-05-21 12:19:20.82894,124
6,707,2022-05-21 12:19:19.771693,73
6,730,2022-05-21 12:19:19.431762,59
8,16,2022-05-21 13:42:30.318911,119
8,182,2022-05-21 13:42:29.363219,51
8,312,2022-05-21 13:42:30.606601,140
8,418,2022-05-21 13:42:30.522907,134
8,508,2022-05-21 13:42:29.721011,74
8,598,2022-05-21 13:42:29.513217,60
8,852,2022-05-21 13:42:30.441459,128
8,1039,2022-05-21 13:42:28.788547,16
8,1045,2022-05-21 13:42:29.128853,37
9,847,2022-05-21 12:19:14.222403,34
10,290,2022-05-21 13:08:30.282009,56
10,398,2022-05-21 13:08:31.753076,139
10,424,2022-05-21 13:08:31.691749,135
10,505,2022-05-21 13:08:32.130164,160
10,628,2022-05-21 13:08:31.77728,140
10,814,2022-05-21 13:08:32.259244,167
10,900,2022-05-21 13:08:32.704631,192
1,159,2022-05-21 12:29:56.188708,89
1,822,2022-05-21 12:29:55.211142,47
2,466,2022-05-21 13:37:42.127214,141
2,481,2022-05-21 13:37:42.697846,174
2,563,2022-05-21 13:37:42.089789,139
2,816,2022-05-21 13:37:42.636589,170
2,995,2022-05-21 13:37:42.216054,145
4,352,2022-05-21 13:37:35.609626,238
4,376,2022-05-21 13:37:35.132653,209
4,516,2022-05-21 13:37:35.100383,207
4,625,2022-05-21 13:37:35.769428,249
5,39,2022-05-21 13:35:36.540221,52
5,443,2022-05-21 13:35:37.492314,104
5,589,2022-05-21 13:35:36.384995,44
5,799,2022-05-21 13:35:36.706749,63
5,847,2022-05-21 13:35:36.194504,36
6,409,2022-05-21 12:19:20.933131,129
6,457,2022-05-21 12:19:21.224491,144
6,760,2022-05-21 12:19:19.457574,60
6,970,2022-05-21 12:19:19.614187,66
6,983,2022-05-21 12:19:20.896138,127
8,80,2022-05-21 13:42:29.581502,65
8,211,2022-05-21 13:42:30.05991,100
8,222,2022-05-21 13:42:30.337842,120
8,248,2022-05-21 13:42:30.165667,108
8,578,2022-05-21 13:42:30.469773,130
8,611,2022-05-21 13:42:30.099625,103
8,641,2022-05-21 13:42:30.579019,138
8,764,2022-05-21 13:42:29.782645,78
8,1042,2022-05-21 13:42:30.279247,116
9,807,2022-05-21 12:19:13.669962,5
10,107,2022-05-21 13:08:32.735836,194
10,150,2022-05-21 13:08:30.974206,92
10,173,2022-05-21 13:08:31.723147,137
10,192,2022-05-21 13:08:32.387221,174
10,337,2022-05-21 13:08:31.100731,100
10,375,2022-05-21 13:08:32.108539,159
10,448,2022-05-21 13:08:29.316877,29
10,510,2022-05-21 13:08:29.211245,27
10,573,2022-05-21 13:08:31.666867,134
10,579,2022-05-21 13:08:30.234483,54
10,966,2022-05-21 13:08:31.952987,150
10,1007,2022-05-21 13:08:32.308155,170
10,1027,2022-05-21 13:08:31.308276,113
1,33,2022-05-21 12:29:54.822547,22
1,196,2022-05-21 12:29:56.125593,86
1,669,2022-05-21 12:29:54.860691,24
1,999,2022-05-21 12:29:55.046807,35
2,955,2022-05-21 13:37:42.428934,158
2,1005,2022-05-21 13:37:42.84248,183
4,17,2022-05-21 13:37:34.972423,200
4,30,2022-05-21 13:37:34.990631,201
4,115,2022-05-21 13:37:35.315363,219
4,498,2022-05-21 13:37:35.663192,242
4,1004,2022-05-21 13:37:35.562538,235
5,36,2022-05-21 13:35:36.900565,74
5,274,2022-05-21 13:35:36.679064,61
5,541,2022-05-21 13:35:36.999267,79
5,708,2022-05-21 13:35:36.860527,71
5,791,2022-05-21 13:35:35.846491,23
6,87,2022-05-21 12:19:20.9907,132
6,404,2022-05-21 12:19:19.79008,74
8,52,2022-05-21 13:42:29.617607,68
8,132,2022-05-21 13:42:28.864584,20
8,522,2022-05-21 13:42:30.59247,139
8,960,2022-05-21 13:42:29.994367,95
8,1018,2022-05-21 13:42:29.817837,81
9,18,2022-05-21 12:19:13.877051,15
9,29,2022-05-21 12:19:14.179716,32
9,426,2022-05-21 12:19:14.292944,38
9,571,2022-05-21 12:19:13.708341,7
10,161,2022-05-21 13:08:31.263513,110
10,188,2022-05-21 13:08:30.884165,87
10,372,2022-05-21 13:08:32.488863,180
10,373,2022-05-21 13:08:32.089466,158
10,616,2022-05-21 13:08:30.767093,81
10,654,2022-05-21 13:08:32.061068,157
10,688,2022-05-21 13:08:31.543699,127
10,790,2022-05-21 13:08:32.21029,164
10,839,2022-05-21 13:08:32.6287,188
10,991,2022-05-21 13:08:30.110421,47
6,461,2022-05-21 12:19:19.315304,54
6,477,2022-05-21 12:19:19.085285,45
7,99,2022-05-21 13:07:39.246065,27
7,269,2022-05-21 13:07:39.199025,24
10,389,2022-05-21 13:08:32.459369,178
1,27,2022-05-21 12:29:54.917527,27
1,686,2022-05-21 12:29:55.326465,53
2,299,2022-05-21 13:37:42.23506,146
2,340,2022-05-21 13:37:42.746711,177
4,60,2022-05-21 13:37:33.163421,88
4,101,2022-05-21 13:37:35.507488,232
4,286,2022-05-21 13:37:35.46467,229
4,347,2022-05-21 13:37:35.217739,213
4,491,2022-05-21 13:37:35.006849,202
4,947,2022-05-21 13:37:35.238163,214
5,221,2022-05-21 13:35:36.737152,65
6,3,2022-05-21 12:19:20.799667,123
6,41,2022-05-21 12:19:19.975827,83
6,73,2022-05-21 12:19:20.917607,128
6,210,2022-05-21 12:19:20.471944,108
6,329,2022-05-21 12:19:20.37784,103
6,724,2022-05-21 12:19:19.11624,46
8,108,2022-05-21 13:42:30.633908,142
8,504,2022-05-21 13:42:28.896731,22
8,663,2022-05-21 13:42:30.210008,111
9,379,2022-05-21 12:19:13.825691,12
10,660,2022-05-21 13:08:31.901559,147
10,725,2022-05-21 13:08:30.070652,45
10,770,2022-05-21 13:08:31.707931,136
10,959,2022-05-21 13:08:29.763308,35
10,984,2022-05-21 13:08:31.626951,132
2,580,2022-05-21 13:37:41.571306,109
2,980,2022-05-21 13:37:42.590182,167
2,988,2022-05-21 13:37:42.349227,153
5,214,2022-05-21 13:35:37.233356,92
5,795,2022-05-21 13:35:37.289327,95
6,807,2022-05-21 12:19:20.651448,117
8,251,2022-05-21 13:42:30.122909,105
8,888,2022-05-21 13:42:29.153293,39
8,1024,2022-05-21 13:42:29.950666,92
10,153,2022-05-21 13:08:30.049502,44
10,762,2022-05-21 13:08:31.883399,146
2,102,2022-05-21 13:37:42.805139,181
4,500,2022-05-21 13:37:35.389865,224
5,328,2022-05-21 13:35:37.059916,82
5,773,2022-05-21 13:35:35.02519,8
6,555,2022-05-21 12:19:20.449705,107
8,92,2022-05-21 13:42:29.666884,71
10,151,2022-05-21 13:08:29.617703,33
10,606,2022-05-21 13:08:30.807227,83
9,10,2022-05-21 12:19:13.741761,8
1,274,2022-05-21 12:29:55.354063,55
1,328,2022-05-21 12:29:55.928518,78
